pr,"	Year", Month, Country
31.0008,1975,12,AFG
38.7675,1976,1,AFG
88.3722,1976,2,AFG
98.1618,1976,3,AFG
69.0585,1976,4,AFG
14.7902,1976,5,AFG
2.22936,1976,6,AFG
6.37688,1976,7,AFG
5.06507,1976,8,AFG
2.63349,1976,9,AFG
9.61109,1976,10,AFG
4.17229,1976,11,AFG
19.1943,1976,12,AFG
94.1266,1977,1,AFG
10.9875,1977,2,AFG
14.5561,1977,3,AFG
54.848,1977,4,AFG
17.394,1977,5,AFG
5.93079,1977,6,AFG
8.37065,1977,7,AFG
10.7025,1977,8,AFG
2.78144,1977,9,AFG
14.1429,1977,10,AFG
27.2481,1977,11,AFG
34.4272,1977,12,AFG
50.3124,1978,1,AFG
36.4869,1978,2,AFG
48.428,1978,3,AFG
29.2414,1978,4,AFG
25.131,1978,5,AFG
1.77177,1978,6,AFG
9.38104,1978,7,AFG
3.74489,1978,8,AFG
1.50622,1978,9,AFG
1.32379,1978,10,AFG
36.6128,1978,11,AFG
16.2018,1978,12,AFG
46.0349,1979,1,AFG
55.2732,1979,2,AFG
66.4415,1979,3,AFG
34.5144,1979,4,AFG
34.688,1979,5,AFG
1.72595,1979,6,AFG
2.8743,1979,7,AFG
14.3405,1979,8,AFG
1.90117,1979,9,AFG
4.87405,1979,10,AFG
6.04508,1979,11,AFG
43.6215,1979,12,AFG
60.0593,1980,1,AFG
72.5015,1980,2,AFG
123.479,1980,3,AFG
20.5967,1980,4,AFG
11.2465,1980,5,AFG
9.0835,1980,6,AFG
7.02428,1980,7,AFG
14.8926,1980,8,AFG
1.67478,1980,9,AFG
22.9779,1980,10,AFG
11.9304,1980,11,AFG
14.6836,1980,12,AFG
64.1787,1981,1,AFG
69.5297,1981,2,AFG
83.7985,1981,3,AFG
63.5445,1981,4,AFG
21.3931,1981,5,AFG
2.55829,1981,6,AFG
13.2426,1981,7,AFG
2.80653,1981,8,AFG
1.6247,1981,9,AFG
24.8755,1981,10,AFG
7.66053,1981,11,AFG
30.2753,1981,12,AFG
47.4513,1982,1,AFG
88.6397,1982,2,AFG
107.093,1982,3,AFG
19.8386,1982,4,AFG
20.3656,1982,5,AFG
2.38629,1982,6,AFG
3.09787,1982,7,AFG
5.57637,1982,8,AFG
3.25969,1982,9,AFG
24.0471,1982,10,AFG
53.5996,1982,11,AFG
46.0704,1982,12,AFG
35.0413,1983,1,AFG
43.9119,1983,2,AFG
66.4794,1983,3,AFG
75.2177,1983,4,AFG
44.4365,1983,5,AFG
4.36426,1983,6,AFG
5.96713,1983,7,AFG
8.45958,1983,8,AFG
1.69432,1983,9,AFG
0.73859,1983,10,AFG
3.52115,1983,11,AFG
32.6704,1983,12,AFG
20.6908,1984,1,AFG
